lon,lat,gravity_anomaly_base_mgal,aire_libre_mgal,bouguer_mgal,altura_m,gradiente_mgal_km
-75.56,5.02,86.6223022200001,552.50955022009,383.480156524965,1509.68000000029,12.9637442363109
-75.56,5.07,86.4789125700001,548.8110885701,381.071516966651,1498.16000000032,16.0765298028595
-75.56,5.12,86.3590649400001,508.573240940039,355.388953357307,1368.16000000013,12.2611340465762
-75.56,5.17,86.0858841200001,549.467300120033,381.347051857606,1501.56000000011,16.0974248229077
-75.56,5.22,85.8580763800001,538.549588380095,374.307763490544,1466.92000000031,17.7762676897854
-75.56,5.27,85.5151213400001,583.188169340013,402.626512151597,1612.68000000004,16.0376977190654
-75.56,5.32,85.39911636,452.225764360147,319.136725823793,1188.68000000048,16.6540850054305
-75.56,5.37,84.9176909200001,545.719210920019,378.534979383851,1493.20000000006,17.5039857357473
-75.56,5.42,84.5814256200002,517.843481620014,360.650892745438,1403.96000000004,7.36395612355747
-75.56,5.47,84.2539442200002,460.128744220016,323.756929318427,1218.00000000005,8.33645949756467
-75.56,5.52,83.89856679,397.176942790005,283.515849509632,1015.16000000002,9.77716783254473
-75.56,5.57,83.4078950900001,403.401407090016,287.303983192022,1036.92000000005,9.30207634795061
-75.56,5.62,82.8764672300001,413.819107230022,293.749210431608,1072.40000000007,4.43249147941403
-75.56,5.67,82.3926150600001,365.786167059999,262.967640737814,918.319999999998,6.67151188197823
-75.56,5.72,81.88330505,309.876985050008,227.158186323166,738.800000000027,12.5097654418225
-75.56,5.77,81.19501754,356.651377540083,256.7125581795,892.600000000269,20.6410376683723
-75.56,5.82,80.4436275300001,424.87825953006,299.91330875175,1116.12000000019,16.2111179989081
-75.56,5.87,79.6005060400001,536.883986039964,370.976140948708,1481.79999999988,8.08007712847202
-75.56,5.92,78.83574145,566.374365450055,389.489596932697,1579.84000000018,13.5366167883098
-75.56,5.97,77.8649791400001,727.949395139991,492.091094319732,2106.55999999997,20.5987355546104
-75.56,6.02,76.84561243,905.880996429986,605.097171779573,2686.43999999996,9.70942511524759
-75.56,6.07,76.0379179700001,893.963701969971,597.210571356063,2650.43999999991,5.26580116836462
-75.56,6.12,75.2663223600002,824.917442359981,552.935165874826,2429.19999999994,14.6789073843102
-75.56,6.17,74.57209401,662.319310010064,449.077681283473,1904.56000000021,22.0556857507978
-75.56,6.22,73.7300154699999,589.425303470135,402.324964844685,1671.08000000044,15.4089524350877
-75.56,6.27,72.81005115,551.670843150002,377.934494530063,1551.72000000001,14.6878815021117
-75.56,6.32,71.82202893,542.918444930049,371.999103586713,1526.56000000016,14.3357063194297
-75.56,6.37,70.5827134900001,728.579633489961,489.850582805939,2132.19999999987,22.7133043803622
-75.56,6.42,69.3684872600001,871.864271259979,580.709326807873,2600.43999999993,6.14303135865425
-75.56,6.47,68.3213262700001,836.574854269996,557.843404548163,2489.47999999999,3.96027278597489
-75.56,6.52,67.18050504,860.492353039984,572.669448991383,2570.67999999995,4.11753037303077
-75.51,2.72,70.56195257,311.208232569996,223.898921190478,779.799999999989,9.4248442736205
-75.51,2.77,71.14811072,392.104454719935,275.657704005474,1040.03999999979,4.23851842083479
-75.51,2.82,71.87321796,333.837585960009,238.793820579336,848.88000000003,7.92270471819631
-75.51,2.87,72.55439664,310.842972640007,224.389064106009,772.160000000021,9.15920920042961
-75.51,2.92,73.12566854,380.688772539975,269.101247413946,996.639999999919,20.2380969310502
-75.51,2.97,73.62117008,508.80889008,350.917647572436,1410.2,22.8047801823109
-75.51,3.02,74.0994573000001,641.256881299914,435.485472187691,1837.83999999972,26.6552577557804
-75.51,3.07,74.7695004200001,596.044276419946,406.919633678456,1689.15999999983,19.3529525917537
-75.51,3.12,75.46337515,524.217151150009,361.403983368983,1454.16000000003,11.3599446261568
-75.51,3.17,75.9924651300001,585.404657129954,400.583899909658,1650.71999999985,13.201410362572
-75.51,3.22,76.67477362,509.640573620002,352.555469919737,1403.00000000001,9.18930212899653
-75.51,3.27,77.3288258,450.944673800005,315.392433352508,1210.68000000002,8.87866977203061
-75.51,3.32,77.8069549400001,527.511218939975,364.353202891394,1457.23999999992,6.0444733315846
-75.51,3.37,78.3428072,547.476527199995,377.26927513646,1520.19999999998,2.26320706002181
-75.51,3.42,78.9628608400001,491.62278083996,341.904890128647,1337.19999999987,14.1186843762799
-75.51,3.47,79.74024788,305.795919880017,223.780253335095,732.520000000055,7.83475242020284
-75.51,3.52,80.2015636600001,357.694683659997,257.016903726087,899.199999999991,4.89662972008104
-75.51,3.57,80.6742600200001,390.163028020001,277.876849260969,1002.88,3.06927403744208
-75.51,3.62,81.27163475,318.276434750005,232.28829530467,768.000000000017,4.7800965731096
-75.51,3.67,81.7563673300001,321.378095329989,234.440503511617,776.479999999963,5.76209500481559
-75.51,3.72,82.19496135,347.800809349998,251.435872035142,860.679999999992,4.1475839738182
-75.51,3.77,82.6640595200001,340.591939519997,247.012659639256,835.79999999999,6.32162330717639
-75.51,3.82,83.06139895,374.157606950095,268.544466095902,943.28000000031,10.902970840358
-75.51,3.87,83.30403176,506.678543760003,353.073272577916,1371.92000000001,18.1830983127365
-75.51,3.92,83.4557560900001,690.496644089983,470.2550433867,1967.07999999994,19.9183458797276
-75.51,3.97,83.63818758,837.942995579973,564.272306148421,2444.27999999991,15.8528848191495
-75.51,4.02,84.3288994300001,611.726299430018,420.380296419497,1709.00000000006,11.7365542582717
-75.51,4.07,84.32994193,859.076413929987,577.98924747127,2510.51999999996,23.7752215671705
-75.51,4.12,84.5762145700003,919.252806569944,616.42228505879,2704.71999999982,16.0064550892255
-75.51,4.17,84.7486401500004,1016.39969614991,678.385694249055,3018.95999999972,15.3696686204457
-75.51,4.22,84.9361776200002,1087.99727361994,724.074866162233,3250.35999999979,19.9427112579
-75.51,4.27,85.1096280600002,1154.14940405992,766.289152574344,3464.15999999975,13.9822078354745
-75.51,4.32,85.6035597,985.0861517,658.743248309242,2914.72,18.8983011788806
-75.51,4.37,86.0567090100002,830.955389010044,560.697353862703,2413.80000000014,14.9319135780819
-75.51,4.42,86.0200699100004,993.822517909902,664.461072540734,2941.67999999968,17.2212475028405
-75.51,4.47,86.2007184100001,993.027990410009,664.020350406228,2938.52000000003,5.28357205594872
-75.51,4.52,86.2362657200002,1073.52172971995,715.32290779407,3199.23999999983,3.91152669074553
-75.51,4.57,86.3907172,1056.93771719999,704.811807622422,3144.99999999996,17.0136061721092
-75.51,4.62,86.78528831,863.013040310145,581.388447979837,2515.32000000047,20.3117497875386
-75.51,4.67,86.7721248200001,924.065644820131,620.285670935867,2713.20000000043,23.2079615606203
-75.51,4.72,86.81318208,930.945278080141,624.68418808896,2735.36000000046,27.1917613883872
-75.51,4.77,86.4772308800001,1170.46559088009,777.181816640894,3512.6000000003,30.9896680041124
-75.51,4.82,86.59682644,1087.57178644014,724.406253751438,3243.60000000045,33.9056464572809
-75.51,4.87,86.8056071100001,926.703711110098,621.978763401732,2721.64000000032,23.5747209222566
-75.51,4.92,86.9060285800002,818.683036580027,553.185698944691,2371.28000000009,12.2651493162043
-75.51,4.97,86.9304928300001,741.162492830081,503.799399569496,2120.00000000026,14.9841860032423
-75.51,5.02,86.8400061500002,719.309534150025,489.842122652071,2049.48000000008,11.7109608365688
-75.51,5.07,86.6718243800002,728.177160380033,495.431451065722,2078.7600000001,15.0315520694087
-75.51,5.12,86.6425610000001,623.96453700007,429.017780650257,1741.16000000023,12.272257104752
-75.51,5.17,86.3416777000002,678.310541700041,463.537249239588,1918.24000000013,12.2504387337831
-75.51,5.22,86.0598126900002,698.569092690059,476.343494811004,1984.80000000019,14.9649471984856
-75.51,5.27,85.8126230100001,673.596871010053,460.341806636677,1904.68000000017,9.93793059111718
-75.51,5.32,85.4844760100002,680.378868010031,464.544159453304,1927.7200000001,16.381109011711
-75.51,5.37,85.1851018000002,644.899093800042,441.828249692227,1813.72000000014,12.4915570811592
-75.51,5.42,84.9404288200001,548.716852820072,380.453290991888,1502.84000000023,12.1196453729217
-75.51,5.47,84.60540173,489.612041730115,342.670851355001,1312.40000000037,13.4017515798257
-75.51,5.52,83.8621748200002,686.706102819977,467.987208752707,1953.47999999992,17.6079237479416
-75.51,5.57,83.70192451,458.046068510147,322.229593675762,1213.04000000048,18.2299390455802
-75.51,5.62,83.10844098,504.026496980111,351.312457034945,1363.96000000036,17.3931786788244
-75.51,5.67,82.7425710700001,365.654707070049,263.010844156094,916.760000000157,2.89394620236975
-75.51,5.72,81.9040878900002,535.546087889997,370.959414732914,1469.99999999999,20.6102977981421
-75.51,5.77,81.1221350200001,643.29258302006,439.330507675279,1821.6800000002,23.5498394584346
-75.51,5.82,80.61472349,527.195955490127,365.171012320639,1447.12000000041,21.0487575328032
-75.51,5.87,80.0372743599999,434.137258360204,305.665603770087,1147.44000000066,15.4436428438869
-75.51,5.92,78.9113058000002,723.033569799905,489.338408112599,2087.23999999969,14.725038359832
-75.51,5.97,78.18797674,687.253280740088,466.277198012337,1973.64000000028,6.19794849146176
-75.51,6.02,77.2513965700001,788.685492569992,530.568803570393,2305.35999999997,8.47940260467241
-75.51,6.07,76.4253991200001,779.119943120009,524.174066762451,2277.04000000003,5.98255995193465
-75.51,6.12,75.5265122200002,800.292128219983,537.338606376588,2348.55999999995,5.90299180227538
-75.51,6.17,74.5389766100002,867.085496609946,579.540262594985,2568.19999999982,7.72313043048829
-75.51,6.22,73.6546739800001,822.540465979983,550.835859528453,2426.71999999994,11.635825400846
-75.51,6.27,72.6675141700002,835.650154169959,558.831044841012,2472.39999999987,16.3609380592107
-75.51,6.32,71.85535331,669.317297310078,452.551050576009,1936.04000000025,19.002804238266
-75.51,6.37,70.8851364800001,607.404752479973,412.74910181061,1738.55999999991,14.9471951715104
-75.51,6.42,69.5523020000002,843.052029999915,562.417196983098,2506.47999999972,14.3059605526846
-75.51,6.47,68.4790678200001,820.080539819985,547.390652603977,2435.51999999995,3.32232923912118
-75.51,6.52,67.36868077,802.651384769993,535.882139238707,2382.63999999998,5.21055696005178
-75.46,2.72,70.42620231,299.00005031,216.070759783477,740.68,4.58485683452105
-75.46,2.77,71.1175352,304.6289832,219.908273101699,756.68,7.05075165526683
-75.46,2.82,71.74951135,358.475943349994,254.448208816861,929.119999999981,1.09603242418471
-75.46,2.87,72.46892219,322.94102619,232.066789862643,811.64,4.86334031285845
-75.46,2.92,73.19577101,274.600475009988,201.528470677177,652.63999999996,8.39579083191266
-75.46,2.97,73.77417186,352.24246786,251.210882560663,902.36,15.6093088269655
-75.46,3.02,74.39537468,382.415206679978,270.661975243559,998.119999999929,21.181378101788
-75.46,3.07,75.00246916,416.054845159968,292.317016788359,1105.1599999999,15.7275275376027
-75.46,3.12,75.63390774,420.01916374,295.072127157429,1115.96,4.73985421676139
-75.46,3.17,76.21347057,459.186070570009,320.239090033992,1241.00000000003,6.32583092844446
-75.46,3.22,76.79388288,488.18237088,338.925770708405,1333.08,7.29634960865101
-75.46,3.27,77.46506638,433.725250379997,304.469849727302,1154.43999999999,3.05823571391992
-75.46,3.32,78.03476101,453.56392901,317.317513478441,1216.88,7.18646781345733
-75.46,3.37,78.62216353,449.74452353,315.096949966253,1202.6,12.069130056362
-75.46,3.42,79.26964606,389.610150060002,277.014951424839,1005.64000000001,9.15539341250163
-75.46,3.47,79.9192203,319.8372043,232.792127307318,777.44,4.64812762049732
-75.46,3.52,80.4248522700001,351.783004269986,253.331063154014,879.319999999954,7.34217648515231
-75.46,3.57,80.8668608400001,420.956404839972,297.567903284858,1102.03999999991,9.35265039633994
-75.46,3.62,81.51858717,321.42422717,234.383628726247,777.4,8.84574241574268
-75.46,3.67,82.0864751100001,275.33179510999,205.220111619541,626.199999999967,4.294876984622
-75.46,3.72,82.50907222,325.25383222,237.183167522475,786.6,3.97614761030538
-75.46,3.77,82.9920193400001,319.157427339993,233.473829221864,765.279999999977,21.1195264161142
-75.46,3.82,82.9452120800002,682.851268079894,465.198268657862,1943.95999999966,22.2450491860483
-75.46,3.87,83.34935375,706.21524975,480.232149319162,2018.36,5.61748036959724
-75.46,3.92,83.8699492000001,634.066717200019,434.448834316814,1782.88000000006,1.31842472066637
-75.46,3.97,84.20209757,683.15766557,465.849514415496,1940.88,4.51657845879103
-75.46,4.02,84.76631101,556.368831010031,385.265869160595,1528.2000000001,4.6158680453124
-75.46,4.07,84.95804259,676.14923459,461.658090712117,1915.72,24.4081926223416
-75.46,4.12,85.08488044,825.58909644,556.925424711557,2399.56,17.220831724818
-75.46,4.17,85.32575977,880.82249577,592.206888560882,2577.76,16.927179201817
-75.46,4.22,85.6478243000001,865.38127229998,582.48477207377,2526.67999999993,22.2698963780952
-75.46,4.27,85.8114945600002,942.941822559978,631.964820546152,2777.47999999993,16.1982191872326
-75.46,4.32,86.07479599,937.00843599,628.279665538747,2757.4,6.66288094260886
-75.46,4.37,86.41190894,865.86144494,583.06795133916,2525.76,5.62543537219382
-75.46,4.42,86.63123611,858.29170811,578.324178883639,2500.52,15.8230653007996
-75.46,4.47,86.6036672100002,999.207931209923,668.104330307193,2957.23999999975,11.9604895234306
-75.46,4.52,86.8979454900002,908.156609489963,610.194270665108,2661.23999999988,16.5045435153328
-75.46,4.57,86.78514024,1070.82413224,713.803168682547,3188.72,11.5082257278727
-75.46,4.62,86.89672479,1066.43015679,711.043863591795,3174.12,17.6579516108981
-75.46,4.67,86.86189844,1141.17528244,758.65793982722,3416.44,21.6179924262562
-75.46,4.72,86.9246835,1132.7824275,753.332890903889,3389.04,30.4550420927205
-75.46,4.77,86.60869735,1356.84332935,895.987208863378,4116.12,14.2102839888064
-75.46,4.82,86.6639097000001,1315.43504570001,869.622371067387,3981.76000000003,22.7359065963534
-75.46,4.87,86.99571638,1071.91113238003,714.572191848575,3191.56000000009,30.8183352317474
-75.46,4.92,87.25479339,857.92774539,578.318500077995,2497.32,19.258034074541
-75.46,4.97,87.14700397,865.02885197,582.804134083199,2520.68,15.2275026934001
-75.46,5.02,87.18642297,754.98447897,512.699460435985,2163.96,10.3161303581592
-75.46,5.07,86.97082062,791.405868620036,535.828516863416,2282.68000000012,18.3008190094323
-75.46,5.12,86.89407364,715.302425640035,487.308456739864,2036.32000000011,14.9197758870718
-75.46,5.17,86.61852536,748.44208536,508.324684507836,2144.6,14.7931739868209
-75.46,5.22,86.28555566,797.94184366,539.744540779669,2306.08,15.2295040336413
-75.46,5.27,86.05948582,754.33895782,511.879275877736,2165.52,14.7185973950699
-75.46,5.32,85.76302437,734.798200370026,499.320576208757,2103.16000000008,11.1838576432581
-75.46,5.37,85.42837715,717.737433150031,488.328242788157,2048.9600000001,17.0165319214897
-75.46,5.42,85.11976575,659.59718175,451.169993122585,1861.56,18.690622439482
-75.46,5.47,84.70700704,647.86497504,443.544615780885,1824.88,16.4568112795459
-75.46,5.52,84.1643907,700.8953187,477.138057087096,1998.48,14.8091422791931
-75.46,5.57,83.72147818,661.630526180025,451.958300950215,1872.68000000008,22.0561853496926
-75.46,5.62,83.12949,700.934346000011,476.787450630242,2001.96000000003,21.073492909865
-75.46,5.67,82.9808603,405.1716043,288.27699869257,1044.04,13.7172126486961
-75.46,5.72,82.18350807,537.45491607,372.27707445423,1475.28,20.6367578988471
-75.46,5.77,81.2224549,765.1911509,517.039233268413,2216.36,11.9536877937565
-75.46,5.82,80.60287498,724.305442980012,490.762551956268,2085.88000000004,15.2817642242328
-75.46,5.87,79.8951183,721.400454300025,488.654744985717,2078.76000000008,24.8818976059727
-75.46,5.92,79.29348102,612.96163302,419.340527153328,1729.32,6.81780457983419
-75.46,5.97,78.24450094,813.81111694,546.938864783335,2383.56,13.6738423325073
-75.46,6.02,77.46107456,789.54940256,531.195350467138,2307.48,2.56534727720294
-75.46,6.07,76.61021185,790.364979849995,531.40632365166,2312.87999999998,1.71882540675121
-75.46,6.12,75.7519059000001,769.916745899993,518.065546852687,2249.39999999998,4.09811265669209
-75.46,6.17,74.80340324,794.53266724,533.406393359812,2332.24,7.90465436262394
-75.46,6.22,73.85950382,788.65116782,529.31631351159,2316.24,5.26948465510517
-75.46,6.27,72.87346554,790.33143354,530.02921266283,2324.88,2.15975685767624
-75.46,6.32,71.86823497,780.673058970003,523.510300892372,2296.84000000001,16.6452674088276
-75.46,6.37,71.09970362,533.987359620038,366.046253314787,1499.96000000012,6.49282010524679
-75.46,6.42,69.78474713,740.15035513,496.93379841866,2172.28,22.425587731397
-75.46,6.47,68.61266475,796.39021675,532.343928967814,2358.32,2.21207480809622
-75.46,6.52,67.49277797,777.37152997,519.819138135509,2300.32,3.80120247634971
-75.41,2.72,70.29084188,232.71319388,173.78444706637,526.32,7.53858400338622
-75.41,2.77,70.95834028,285.59581228,207.72280349482,695.52,7.40399772945358
-75.41,2.82,71.6212922,333.59800419999,238.549760270394,848.919999999967,6.1945658903473
-75.41,2.87,72.36888224,294.44978624,213.876212450365,719.64,7.7780937961644
-75.41,2.92,73.12869102,238.106251020006,178.250444577979,534.60000000002,2.62000390116644
-75.41,2.97,73.79359827,260.36081427,192.672025750377,604.56,6.66789682359872
-75.41,3.02,74.45257423,279.165470230002,204.893214784094,663.360000000006,10.0436280786828
-75.41,3.07,75.06933967,325.640195670008,234.730130951212,811.960000000026,14.9382677838018
-75.41,3.12,75.57785646,454.45224846,316.992146168562,1227.72,13.7197526082056
-75.41,3.17,76.17157112,499.595459119982,345.972273742185,1372.07999999994,9.72756567025374
-75.41,3.22,76.9460618,385.2991818,273.425029542478,999.2,7.64408082425178
-75.41,3.27,77.54290269,409.905102690002,289.32017276471,1077.00000000001,6.57023112287539
-75.41,3.32,78.16576658,403.714078580007,285.601307663766,1054.92000000002,7.08750337035947
-75.41,3.37,78.84013283,347.47026083,250.00807902743,870.48,5.30609929456116
-75.41,3.42,79.36675176,398.273991759988,282.570680167795,1033.39999999996,4.1135045657928
-75.41,3.47,79.971777,377.314049,269.434762387542,963.52,7.04167367482305
-75.41,3.52,80.66413498,280.167862980011,207.785555182326,646.480000000034,8.67805275310658
-75.41,3.57,81.28272593,230.250117930027,176.202989449481,482.720000000087,7.58844250974757
-75.41,3.62,81.77264172,266.00684172,199.164498948042,597,2.99072808498871
-75.41,3.67,82.32131754,246.656989540002,187.034067642307,532.520000000005,3.28033349058264
-75.41,3.72,82.76216487,294.48645287,217.670381632169,686.08,2.99120321690488
-75.41,3.77,83.3056439,255.714291900005,193.162399002452,558.680000000015,7.23635189514691
-75.41,3.82,83.6008695199999,382.412077520039,273.999843584963,968.280000000127,30.2120974240549
-75.41,3.87,83.7599927,591.2094887,407.100820759468,1644.36,26.2111679327028
-75.41,3.92,84.0582889800001,685.976416979956,467.593414082402,1950.47999999986,18.2255345859252
-75.41,3.97,84.27623281,822.54618481,554.693130437786,2392.32,3.84956619618635
-75.41,4.02,84.85646092,691.255460919976,471.246744761026,1964.99999999992,16.7648743877937
-75.41,4.07,85.46258525,530.83410525,369.248059875644,1443.2,11.4426268043369
-75.41,4.12,85.5681379,700.4844979,477.385582979725,1992.6,13.3799414570345
-75.41,4.17,85.863089,724.763841,492.963105509814,2070.32,24.0406061715293
-75.41,4.22,86.19935011,705.868150110012,481.044993851896,2008.00000000004,15.9179320259144
-75.41,4.27,86.22385761,881.708249609994,593.097120949808,2577.71999999998,14.5809275042417
-75.41,4.32,86.46056657,897.88106257,603.488127241899,2629.36,2.82158609719278
-75.41,4.37,86.71037796,889.10740996,597.988293899322,2600.12,14.4958116139415
-75.41,4.42,87.12761744,752.97532144,511.397913636837,2157.64,15.7222524090361
-75.41,4.47,87.2576735099999,790.95208151003,535.643442689179,2280.2800000001,10.8199267430512
-75.41,4.52,87.4120596899999,795.513275690026,538.605794901365,2294.56000000009,8.21593381284312
-75.41,4.57,87.33599385,933.91220185,626.764359170841,2743.28,21.2177330799898
-75.41,4.62,87.09750941,1161.11191741,771.446810705827,3480.28,21.6958454201314
-75.41,4.67,86.97535639,1293.20634839,855.571504102547,3908.72,18.8957838366843
-75.41,4.72,86.84226267,1413.79757467,932.362521852581,4299.92,12.3383452142178
-75.41,4.77,86.97947844,1336.69838244,883.285610274115,4049.64,4.08360572554107
-75.41,4.82,86.93308194,1361.52514594001,899.088097681292,4130.24000000004,13.1861499306939
-75.41,4.87,87.12994774,1206.58261974002,800.431974426557,3627.52000000008,25.1766175004051
-75.41,4.92,87.2515135,1081.5607135,720.81359723325,3222,32.8063615116101
-75.41,4.97,87.29963868,984.44921468,658.952757036907,2907.16,25.8084313698543
-75.41,5.02,87.32385306,882.27745306,593.858902003778,2576,20.0786443281524
-75.41,5.07,86.91393958,1043.11721158,696.195375858447,3098.52000000001,24.2832992215818
-75.41,5.12,86.96693018,879.081410180023,591.692925377565,2566.80000000008,26.9255534982532
-75.41,5.17,86.6722753,921.3735553,618.534076690966,2704.8,22.632158147215
-75.41,5.22,86.34621898,962.62209098,644.698859576597,2839.52,20.7006211470271
-75.41,5.27,86.11181791,920.88716191,618.02081200739,2705.04,19.7094669151806
-75.41,5.32,85.85541121,870.711619209999,585.956521178063,2543.28,15.1025082917249
-75.41,5.37,85.39996683,930.297390830009,623.758630805251,2737.84000000003,16.1627038490475
-75.41,5.42,85.09555683,865.31042083,582.239257195534,2528.24,22.8074043909866
-75.41,5.47,84.79663394,772.17227394,522.784276803886,2227.4,22.3624446128105
-75.41,5.52,84.07383001,943.22857401,631.517089971737,2784.04,14.6576565393587
-75.41,5.57,83.71647065,840.773990650003,566.104584807174,2453.20000000001,15.0578677261952
-75.41,5.62,83.28293263,765.066740629976,517.707526158909,2209.27999999992,17.6892273788316
-75.41,5.67,83.02810826,538.53405226,373.27111821457,1476.04,14.7694344896902
-75.41,5.72,82.43660283,519.83389883,361.140996064065,1417.36,20.4520235478395
-75.41,5.77,81.47904272,736.30355472,498.725491110831,2121.92,15.5535960826664
-75.41,5.82,80.72064554,788.574981540006,531.757071729942,2293.76000000002,12.2863085551212
-75.41,5.87,79.91458488,851.278800879977,571.418756827931,2499.55999999993,6.25688555716427
-75.41,5.92,79.23093406,798.26893406,537.393458919861,2330,12.3133393358662
-75.41,5.97,78.37511596,847.45569196,568.424179459893,2492.16,3.24627188873161
-75.41,6.02,77.67609929,751.14005129,506.79937879737,2182.32,6.28388519908028
-75.41,6.07,76.80727073,757.270270730001,510.390260994376,2205,2.84181713246909
-75.41,6.12,75.94794228,729.007262280007,492.069631167746,2116.20000000002,2.67458256141705
-75.41,6.17,75.01637414,730.77903014,492.860596812193,2124.96,4.11764643241717
-75.41,6.22,74.05341,731.025778,492.668446877107,2128.88,5.04741556461193
-75.41,6.27,72.97697292,799.11277292,535.66213214543,2353,4.75720854923385
-75.41,6.32,71.94738333,802.144359329997,537.220275957641,2366.15999999999,5.06388700296052
-75.41,6.37,70.9921308300001,712.065426829981,479.47646672822,2077.35999999994,18.9974469241362
-75.41,6.42,70.07766955,553.28354955,377.970751706897,1565.8,13.6362820341663
-75.41,6.47,68.67768994,806.09590594,538.551871443918,2389.56,11.9244994951776
-75.41,6.52,67.58868811,749.45890411,502.068339796418,2209.56,6.85355340092841
-75.36,2.72,70.0427479,222.7750599,167.361973995984,494.92,0.394234975756587
-75.36,2.77,70.78574737,225.77701137,169.544351011896,502.24,3.86159217202097
-75.36,2.82,71.49660815,251.558536150015,186.229942916203,583.480000000049,6.74658217832095
-75.36,2.87,72.25316699,226.50379099,170.539843567662,499.84,4.71984528054368
-75.36,2.92,72.95573546,243.636223459994,181.711327412568,553.079999999981,1.93153591648177
-75.36,2.97,73.66707813,244.35991013,182.430535533642,553.12,3.10166975714489
-75.36,3.02,74.39650629,221.018538290011,167.822334106066,475.120000000036,3.42238080643023
-75.36,3.07,75.08534331,225.064943310013,170.650573817259,486.000000000044,6.53728280566517
-75.36,3.12,75.73047112,257.44649512,191.517776329648,588.84,14.8153231246603
-75.36,3.17,76.34605208,304.673020080008,221.833300532071,739.880000000025,18.4457107802578
-75.36,3.22,76.90343611,389.40414011,276.025195412184,1012.64,9.88619994835165
-75.36,3.27,77.63438975,321.218541750013,232.843335725281,789.320000000043,9.46815586071742
-75.36,3.32,78.23854794,346.930395940008,249.445821392788,870.680000000026,7.4007604985646
-75.36,3.37,78.84825149,357.66217949,256.505194820638,903.48,1.34572574648691
-75.36,3.42,79.50038026,324.886756260015,235.857682091583,795.160000000048,3.55236034425382
-75.36,3.47,80.05806848,355.13176448,255.33178013626,891.36,3.12433125742158
-75.36,3.52,80.69462725,313.996227249993,229.351652483495,755.999999999978,13.7969004651342
-75.36,3.57,81.29534221,289.723782209999,214.10348353633,675.399999999995,11.8914578162206
-75.36,3.62,81.872452,272.167556,203.126245703684,616.64,6.89476452133374
-75.36,3.67,82.47319835,226.095638350005,173.987721555917,465.400000000018,0.150520199486281
-75.36,3.72,82.92884556,274.00162156,204.678162681129,619.16,2.16008164211829
-75.36,3.77,83.49517711,229.388913110007,176.4569433129,472.760000000022,1.22401561447161
-75.36,3.82,83.91243631,278.688412310012,208.021388752303,631.160000000038,12.5232809290096
-75.36,3.87,84.25554313,366.27891113,263.957503738983,913.88,22.1816307299187
-75.36,3.92,84.6296879299999,417.436271930051,296.690114243281,1078.44000000017,28.1371928395227
-75.36,3.97,84.77025256,616.27820456,423.440844755981,1722.32,31.2946892896192
-75.36,4.02,85.22890941,578.840781410005,399.752566819378,1599.52000000002,16.1543870148074
-75.36,4.07,85.76138129,477.36243729,335.284951052304,1268.96,6.84674097130758
-75.36,4.12,85.80153385,696.84187785,475.14922729357,1980.04,15.8383690765982
-75.36,4.17,86.48720245,463.02857845,326.414921906227,1220.16,15.3052822328284
-75.36,4.22,86.54497052,637.334250520011,437.501397288195,1784.80000000003,20.368217614266
-75.36,4.27,86.62864156,777.102625559981,526.590512642583,2237.43999999994,26.4956114699097
-75.36,4.32,86.58437983,985.07945183,659.094832353597,2911.52,9.48231499104447
-75.36,4.37,87.31744598,659.11621398,451.660870470274,1852.88,25.5428887996868
-75.36,4.42,87.62116142,602.92144142,415.964416360341,1669.8,14.8229483300026
-75.36,4.47,87.48825369,815.83362969,551.58132865706,2360.16,17.7591460064151
-75.36,4.52,87.50560392,911.961363919985,612.839080922396,2671.59999999995,12.3858626450431
-75.36,4.57,87.48278967,1016.07253367,679.169211903612,3009.04,15.8977091156036
-75.36,4.62,87.33552477,1183.17412477,785.590943558569,3551,19.248946382026
-75.36,4.67,87.15831494,1351.19625894,892.588370015959,4096.04,10.6165552197228
-75.36,4.72,87.22134427,1342.28520027,886.933216417665,4066.96,9.12265553531451
-75.36,4.77,87.14639314,1404.63385714,926.633851351465,4269.24,9.42048155678643
-75.36,4.82,86.9854397600001,1503.84210375991,989.789779089378,4591.2399999997,1.57607512067005
-75.36,4.87,87.09069575,1408.20729575002,928.89059657622,4281.00000000006,22.3279102455302
-75.36,4.92,87.0585243,1382.5613243,912.537614154805,4198,21.8208305656848
-75.36,4.97,87.13296135,1266.46637735,838.590291179807,3821.56,19.9524588331324
-75.36,5.02,87.25501311,1098.46314911,731.58489935884,3276.76,18.7488170368668
-75.36,5.07,86.9124881300001,1212.80872812992,804.320280275323,3648.39999999975,7.49176143272942
-75.36,5.12,86.7824782400001,1166.53684623989,774.789214283563,3498.87999999963,10.1799127549607
-75.36,5.17,86.60044736,1132.33475136,752.930000253184,3388.64,7.20173852814649
-75.36,5.22,86.29499148,1157.14933548,768.630737301764,3470.04,5.58566006544963
-75.36,5.27,86.10384361,1083.75826761,721.79746458337,3232.84,10.100956609657
-75.36,5.32,85.89810651,996.638426509978,666.211086495575,2951.19999999993,13.450336805257
-75.36,5.37,85.5237956,998.091027600029,667.000862344049,2957.12000000009,11.15939562389
-75.36,5.42,85.08035702,1022.52074902,682.4063076712,3037.72,9.4233649389984
-75.36,5.47,84.62988208,1028.22993008,685.880692815407,3057.68,10.2897790467534
