lon,lat,estacion_gnss_retenida,tipo_relacion_gravedad_gnss,dist_gnss_km,clase_distancia,gravity_anomaly_base_mgal,aire_libre_mgal,bouguer_mgal,gradiente_mgal_km,usar_grilla_regional,usar_resumen_contextual_100km,usar_contexto_regional_150km
-74.11,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,34.1512,local_0_50km,59.85122814,102.08005214,86.7589362523705,1.19631584657688,1,1,1
-74.06,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,39.5404,local_0_50km,58.96073331,97.22713331,83.3436316287222,0.642843353864183,1,1,1
-74.01,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,44.9624,local_0_50km,58.02314292,110.75671092,91.6243498934133,0.718271045758428,1,1,1
-73.96,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,50.4067,contextual_50_100km,57.08108955,94.92779355,81.1965625323233,0.844067324509125,1,1,1
-73.91,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,55.8667,contextual_50_100km,56.09005805,102.24427405,85.4989796028072,1.70992443418629,1,1,1
-73.86,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,61.3383,contextual_50_100km,55.06002893,123.42110093,98.6188969587366,9.70930847706194,1,1,1
-73.81,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,66.8186,contextual_50_100km,53.92189628,249.69773628,178.667950259011,17.4192231962693,1,1,1
-73.76,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,72.3056,contextual_50_100km,52.77769279,357.73621279,247.093661488075,3.91749939180474,1,1,1
-73.71,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,77.7979,contextual_50_100km,51.7729261,247.2648541,176.338074704388,12.0815096845291,1,1,1
-73.66,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,83.2945,contextual_50_100km,50.70432207,185.62424207,136.673702271172,3.99186896157716,1,1,1
-73.61,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,88.7945,contextual_50_100km,49.48676393,305.15569193,212.395986503347,12.18062004198,1,1,1
-73.56,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,94.2974,contextual_50_100km,48.31902943,324.38024543,224.221977171904,19.772126246313,1,1,1
-73.51,6.42,BER1,contextual_por_proximidad_no_asociacion_directa,99.8027,contextual_50_100km,47.01492042,531.44285642,355.686682232882,33.7553589194243,1,1,1
-76.46,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,99.2135,contextual_50_100km,63.04817313,202.04161313,151.613152184456,12.176454146312,1,1,1
-76.41,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,93.7951,contextual_50_100km,63.6016846,307.1488046,218.787034222061,9.47766621237577,1,1,1
-76.36,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,88.39,contextual_50_100km,64.18432067,359.10716867,252.105677647713,7.31219492040986,1,1,1
-76.31,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,83.0009,contextual_50_100km,64.73987877,418.82751877,290.360342728886,15.8739159615857,1,1,1
-76.26,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,77.6311,contextual_50_100km,65.1540499,603.9449619,408.465258227609,14.2028083793198,1,1,1
-76.21,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,72.2849,contextual_50_100km,65.76054037,564.54454837,383.579821777938,2.7273286244436,1,1,1
-76.16,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,66.968,contextual_50_100km,66.22582809,647.23322009,436.436879078909,12.1996637980999,1,1,1
-76.11,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,61.6879,contextual_50_100km,66.63081606,764.91855206,511.571517670257,25.1677368838012,1,1,1
-76.06,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,56.4549,contextual_50_100km,67.0619027,829.9704787,553.178240664615,10.7362328836464,1,1,1
-76.01,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,51.2835,contextual_50_100km,67.52886463,833.84438463,555.816067090089,7.9462940741981,1,1,1
-75.96,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,46.1943,local_0_50km,68.04193636,768.05783236,514.083801120135,12.9067009600884,1,1,1
-75.91,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,41.218,local_0_50km,68.6200892,616.4344652,417.680942260185,27.6998000149576,1,1,1
-75.86,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,36.4006,local_0_50km,69.3654136,286.7432536,207.876006952483,11.0203047547373,1,1,1
-75.81,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,31.8146,local_0_50km,69.56960394,435.34701194,302.638650062702,10.128617240098,1,1,1
-75.76,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,27.5756,local_0_50km,69.89695478,440.85884278,306.269490352335,8.83851088187106,1,1,1
-75.71,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,23.8693,local_0_50km,70.08986388,539.53218388,369.212968093228,31.8861191837385,1,1,1
-75.66,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,20.9797,local_0_50km,69.91350419,941.78256819,625.458178754409,16.840652107604,1,1,1
-75.61,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,19.2779,local_0_50km,70.27124693,828.66191893,553.508829802792,12.265710935385,1,1,1
-75.56,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,19.0842,local_0_50km,70.58271349,728.57963349,489.850582805964,22.7133043803589,1,1,1
-75.51,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,20.4415,local_0_50km,70.88513648,607.40475248,412.749101810626,14.9471951715126,1,1,1
-75.46,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,23.0778,local_0_50km,71.09970362,533.98735962,366.046253314763,6.49282010524707,1,1,1
-75.41,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,26.6157,local_0_50km,70.99213083,712.06542683,479.476466728232,18.9974469241361,1,1,1
-75.36,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,30.7455,local_0_50km,71.00715701,750.01356501,503.662024048049,15.684729405259,1,1,1
-75.31,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,35.2598,local_0_50km,70.97633005,795.66788205,532.741231500175,7.41006395419264,1,1,1
-75.26,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,40.0289,local_0_50km,71.03006028,734.70522028,493.916037088419,6.6529541357367,1,1,1
-75.21,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,44.9716,local_0_50km,71.03889736,680.20295336,459.191042240846,7.788656547663,1,1,1
-75.16,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,50.0365,contextual_50_100km,71.03036098,607.73513698,413.012308076685,5.57160123337577,1,1,1
-75.11,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,55.1901,contextual_50_100km,70.91543012,594.37509412,404.457748217979,7.36107714500836,1,1,1
-75.06,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,60.4096,contextual_50_100km,70.87394095,483.27463695,333.65079576619,8.37937294285093,1,1,1
-75.01,6.37,MEDE,contextual_por_proximidad_no_asociacion_directa,65.6794,contextual_50_100km,70.68854483,463.28946483,320.849216129019,3.56924098403764,1,1,1
-74.96,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,62.2513,contextual_50_100km,70.46222776,444.70761976,308.926973317103,5.76808678770745,1,1,1
-74.91,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,56.8737,contextual_50_100km,70.25973629,370.61394429,261.641891738758,6.75396588360357,1,1,1
-74.86,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,51.5273,contextual_50_100km,69.97769702,331.31252102,236.497161634732,2.28134774639581,1,1,1
-74.81,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,46.2228,local_0_50km,69.61026565,332.38933765,237.049988039987,5.26617322928124,1,1,1
-74.76,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,40.9766,local_0_50km,69.24711901,294.63621501,212.862390107274,3.65874479166149,1,1,1
-74.71,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,35.8143,local_0_50km,68.82896597,270.61633397,197.405494620372,3.19411519732497,1,1,1
-74.66,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,30.778,local_0_50km,68.37562518,242.80868918,179.52231425802,4.82173067885154,1,1,1
-74.61,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,25.9414,local_0_50km,67.89962089,199.83229289,151.965561932098,6.39343318476331,1,1,1
-74.56,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,21.44,local_0_50km,67.40060838,141.77320838,114.789951080097,5.84048237192425,1,1,1
-74.51,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,17.5339,local_0_50km,66.83680672,107.39919072,92.6826789378455,2.35446044337102,1,1,1
-74.46,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,14.7054,local_0_50km,66.20412774,101.71781574,88.8330304699883,0.182693619461522,1,1,1
-74.41,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,13.6419,local_0_50km,65.5229696,106.7395856,91.785710724585,0.410043547609315,1,1,1
-74.36,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,14.731,local_0_50km,64.81574332,101.62555132,88.2705184123967,0.383508331303288,1,1,1
-74.31,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,17.577,local_0_50km,64.06295035,105.79801435,90.6560404195483,0.384375007846009,1,1,1
-74.26,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,21.4928,local_0_50km,63.276689,108.184161,91.8911999946811,1.54919012267698,1,1,1
-74.21,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,25.9996,local_0_50km,62.46056115,105.70159315,90.0132362501561,1.29314324832377,1,1,1
-74.16,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,30.8393,local_0_50km,61.60465744,109.22780944,91.9495676702033,0.213834706794374,1,1,1
-74.11,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,35.8775,local_0_50km,60.72479424,103.04002624,87.6875605098644,0.602239989020636,1,1,1
-74.06,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,41.0411,local_0_50km,59.80543254,104.41664854,88.2311727089878,0.942619944171025,1,1,1
-74.01,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,46.2881,local_0_50km,58.85258945,108.11749345,90.2436046725872,0.285139180087809,1,1,1
-73.96,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,51.5932,contextual_50_100km,57.87612719,104.01799919,87.2771832917366,1.06940557268728,1,1,1
-73.91,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,56.9401,contextual_50_100km,56.85765045,114.38069045,93.5106524387889,6.0689895703651,1,1,1
-73.86,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,62.318,contextual_50_100km,55.75074812,198.27457212,146.565246180634,23.0003623342478,1,1,1
-73.81,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,67.7195,contextual_50_100km,54.5836471,328.6327911,229.204526317404,13.2097730263035,1,1,1
-73.76,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,73.1395,contextual_50_100km,53.56613127,238.44221927,171.366991953711,1.09859117434847,1,1,1
-73.71,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,78.5741,contextual_50_100km,52.39658899,312.62045299,218.208163008382,2.09622207451675,1,1,1
-73.66,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,84.0204,contextual_50_100km,51.33816935,203.36687335,148.209064734962,5.75178700075788,1,1,1
-73.61,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,89.4763,contextual_50_100km,50.04539233,392.02356833,267.949848788671,19.7478028512979,1,1,1
-73.56,6.37,BER1,contextual_por_proximidad_no_asociacion_directa,94.9402,contextual_50_100km,48.76405237,546.38772437,365.843981377306,18.8879305577008,1,1,1
-73.51,6.37,TUNA,contextual_por_proximidad_no_asociacion_directa,94.6457,contextual_50_100km,47.46594185,708.65995785,468.770962993238,12.2444061926519,1,1,1
-76.46,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,98.3067,contextual_50_100km,63.63520807,182.27339207,139.230058309109,19.1436843626925,1,1,1
-76.41,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,92.8348,contextual_50_100km,64.16990652,345.89701852,243.683096303289,12.5310993917916,1,1,1
-76.36,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,87.3699,contextual_50_100km,64.79286763,390.93369163,272.605950365148,7.63867493240032,1,1,1
-76.31,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,81.9131,contextual_50_100km,65.35784575,474.98114175,326.364974075315,17.5438324836708,1,1,1
-76.26,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,76.4664,contextual_50_100km,65.77074488,691.66092088,464.580575961449,10.4430027512637,1,1,1
-76.21,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,71.0321,contextual_50_100km,66.44483476,615.06157076,416.016942139771,11.5565317601523,1,1,1
-76.16,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,65.6132,contextual_50_100km,66.92283622,713.42749222,478.867970589276,7.19764336342162,1,1,1
-76.11,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,60.2138,contextual_50_100km,67.48115475,706.38190675,474.581171259814,7.61877758831847,1,1,1
-76.06,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,54.8398,contextual_50_100km,67.89563786,814.23856586,543.45654048793,11.5303619630156,1,1,1
-76.01,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,49.4994,local_0_50km,68.3048831,899.0067071,597.618278344106,7.39287171421715,1,1,1
-75.96,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,44.2049,local_0_50km,68.9853824,699.8378464,470.957124811812,20.6961166131208,1,1,1
-75.91,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,38.9748,local_0_50km,69.59345738,546.97296938,373.774046631595,26.3105635962853,1,1,1
-75.86,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,33.839,local_0_50km,70.30755875,274.47731875,200.402119456989,9.81575317229177,1,1,1
-75.81,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,28.8481,local_0_50km,70.57877608,379.22815208,267.246514648171,12.1202547387057,1,1,1
-75.76,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,24.0923,local_0_50km,70.82148762,478.87709562,330.829703659355,18.4494194826806,1,1,1
-75.71,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,19.7419,local_0_50km,70.93844255,659.41395455,445.908091436595,27.7202750757528,1,1,1
-75.66,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,16.1288,local_0_50km,71.00907963,848.77983163,566.595420683564,14.3065680652024,1,1,1
-75.61,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,13.8427,local_0_50km,71.26027665,846.42644465,565.187007527677,22.4275230158211,1,1,1
-75.56,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,13.5716,local_0_50km,71.82202893,542.91844493,371.999103586682,14.3357063194321,1,1,1
-75.51,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,15.4221,local_0_50km,71.85535331,669.31729731,452.551050575959,19.0028042382646,1,1,1
-75.46,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,18.7772,local_0_50km,71.86823497,780.67305897,523.51030089237,16.6452674088274,1,1,1
-75.41,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,22.9872,local_0_50km,71.94738333,802.14435933,537.220275957643,5.06388700296077,1,1,1
-75.36,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,27.6645,local_0_50km,72.03832641,780.94190241,523.743315940935,2.08636154296641,1,1,1
-75.31,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,32.6086,local_0_50km,72.08380965,765.97708165,514.224410679139,4.54597614131361,1,1,1
-75.26,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,37.7149,local_0_50km,72.11236811,732.42996011,492.858942227228,5.39731044309451,1,1,1
-75.21,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,42.9253,local_0_50km,72.13077571,674.24640771,455.791748029559,5.08164865766583,1,1,1
-75.16,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,48.2063,local_0_50km,72.07447394,646.02109794,437.786486916551,6.05604261604197,1,1,1
-75.11,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,53.5368,contextual_50_100km,72.02198244,580.59478244,396.078566546889,10.1531919940908,1,1,1
-75.06,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,58.9035,contextual_50_100km,71.96089768,488.21292168,337.191773230204,8.80245901442657,1,1,1
-75.01,6.32,MEDE,contextual_por_proximidad_no_asociacion_directa,64.2973,contextual_50_100km,71.82128773,427.98271973,298.763147468739,5.6115259321493,1,1,1
-74.96,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,63.7039,contextual_50_100km,71.61299517,391.38431517,275.367505152742,0.939113927140438,1,1,1
-74.91,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,58.4595,contextual_50_100km,71.29659033,412.27490233,288.563945251956,2.5714949478475,1,1,1
-74.86,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,53.272,contextual_50_100km,71.03889244,347.75434044,247.358709088644,8.99162663390399,1,1,1
-74.81,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,48.1595,local_0_50km,70.76609405,260.46868605,191.642346102298,3.21943788075851,1,1,1
-74.76,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,43.1489,local_0_50km,70.31327047,293.49279047,212.520625825644,4.09632431101196,1,1,1
-74.71,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,38.2802,local_0_50km,69.88898838,266.49187638,195.162027580738,6.82202550325177,1,1,1
-74.66,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,33.6149,local_0_50km,69.45285023,213.97640223,161.541551364064,6.40531638690588,1,1,1
-74.61,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,29.2508,local_0_50km,68.96670227,169.53327027,133.046532141816,6.69657607542209,1,1,1
-74.56,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,25.3437,local_0_50km,68.45220599,114.05094199,97.5071822446322,4.08604654479675,1,1,1
-74.51,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,22.1371,local_0_50km,67.84462935,106.50603735,92.47922210298,0.656016953514732,1,1,1
-74.46,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,19.9713,local_0_50km,67.19334265,103.38595065,90.2548451888689,0.348821652275001,1,1,1
-74.41,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,19.2017,local_0_50km,66.49622893,107.35486893,92.5308719735389,0.140967808576765,1,1,1
-74.36,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,19.9902,local_0_50km,65.77062936,102.76559736,89.343386218455,0.410145237018275,1,1,1
-74.31,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,22.1712,local_0_50km,65.00182271,104.09527071,89.9117062504494,1.39353728979834,1,1,1
-74.26,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,25.3884,local_0_50km,64.17442854,127.52383654,104.539923434091,1.36807486159241,1,1,1
-74.21,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,29.3024,local_0_50km,63.34170927,121.48194927,100.387983812317,2.17610043312668,1,1,1
-74.16,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,33.6711,local_0_50km,62.47471369,114.76389769,95.7927644248733,1.25665228665461,1,1,1
-74.11,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,38.3393,local_0_50km,61.57190664,109.79991464,92.3022239726605,1.03584929546111,1,1,1
-74.06,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,43.2102,local_0_50km,60.62905235,112.18994035,93.4830414717105,2.02112011922073,1,1,1
-74.01,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,48.2222,local_0_50km,59.65426332,114.56037532,94.6397896818311,1.10632530186515,1,1,1
-73.96,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,53.3358,contextual_50_100km,58.65292423,111.92962823,92.6002110505178,2.68254347656756,1,1,1
-73.91,6.32,BER1,contextual_por_proximidad_no_asociacion_directa,58.5241,contextual_50_100km,57.5855481,150.8938441,117.040492742329,20.1163799752737,1,1,1
